platform,review,rating,engagement,date,review_length,clean_review,sentiment,intensity_score
Grab,"kasih akunku driver Bpk² lah, ibuk² tu lama",3,0,2026-01-16 05:24:54,43,kasih akun driver bpk ibuk tu,Neutral,0
Grab,perjalan aman terimakasih,5,0,2026-01-16 05:11:29,25,jalan aman terimakasih,Positive,0
Grab,supir ramah mobil bersih nyaman,5,0,2026-01-16 05:01:37,31,supir ramah mobil bersih nyaman,Positive,0
Grab,mantap,4,0,2026-01-16 05:01:25,6,mantap,Positive,0
Grab,good,5,0,2026-01-16 04:08:13,4,good,Positive,0
Grab,Alhamdulillah,5,0,2026-01-16 04:04:22,13,alhamdulillah,Positive,0
Grab,"grab buat saya telat kerja, selalu titik tidak jalan kita buru buru pesan grab kalau kayak gini terus banyak pelanggan kecewa tolong kalau belum siap buat narik customer matikan aplikasi",1,5,2026-01-16 04:02:37,186,grab telat kerja titik jalan buru buru pesan grab kayak gin langgan kecewa tolong narik customer mati aplikasi,Negative,0
Grab,bagus,5,0,2026-01-16 04:00:29,5,bagus,Positive,0
Grab,safety,5,0,2026-01-16 03:51:09,6,safety,Positive,0
Grab,nyaman sekalii,5,0,2026-01-16 03:40:10,14,nyaman sekali,Positive,0
Grab,setelah update kok hilang driver lain di navigasi?,5,0,2026-01-16 03:20:54,50,update hilang driver navigasi,Positive,0
Grab,good,5,0,2026-01-16 03:20:18,4,good,Positive,0
Grab,ok,5,0,2026-01-16 03:15:34,2,ok,Positive,0
Grab,baik,5,0,2026-01-16 02:46:10,4,,Positive,0
Grab,jelekkkkk,1,0,2026-01-16 02:28:52,9,jelekkkkk,Negative,0
Grab,"penjemputan dan pengantaran tepat waktu..driver ramah..trmksh pak driver..semoga rezeky nya lancar..amin,salam",5,0,2026-01-16 02:04:10,110,jemput antar waktudriver ramahtrmksh driversemoga rezeky nya lancaraminsalam,Positive,0
Grab,Oke,5,0,2026-01-16 01:40:02,3,oke,Positive,0
Grab,mantappp,5,0,2026-01-16 01:10:36,8,mantappp,Positive,0
Grab,makin sini ko makin minim voucher mana ongkir tambah mahal,1,8,2026-01-16 00:59:44,58,ko minim voucher ongkir mahal,Negative,0
Grab,Alhamdulillah puas,5,0,2026-01-16 00:34:34,18,alhamdulillah puas,Positive,0
Grab,"supir grab banyak yang suke marah tak ade sopan pun,,, macam mane kita bayar kok sering kena bising",2,0,2026-01-16 00:26:29,99,supir grab suke marah ade sopan mane bayar kena bising,Negative,0
Grab,pokonya ok baget,5,0,2026-01-15 23:56:47,16,poko ok baget,Positive,0
Grab,Driver sering cancel mendadak,1,0,2026-01-15 23:05:00,29,driver cancel dadak,Negative,0
Grab,sangat bener bener bagus aplikasi ini,5,0,2026-01-15 22:36:59,37,bener bener bagus aplikasi,Positive,0
Grab,akurat boz qh,5,0,2026-01-15 22:14:27,13,akurat boz qh,Positive,0
Grab,lokasi map sangat tidak akurat,1,0,2026-01-15 21:45:56,30,lokasi map akurat,Negative,0
Grab,top markotop 👍,5,0,2026-01-15 21:24:23,14,top markotop,Positive,0
Grab,nice,5,0,2026-01-15 21:03:03,4,nice,Positive,0
Grab,bagus,5,0,2026-01-15 20:43:52,5,bagus,Positive,0
Grab,baik,5,0,2026-01-15 17:11:59,4,,Positive,0
Grab,ok bgt,5,0,2026-01-15 16:39:27,6,ok bgt,Positive,0
Grab,Update terus heran gw,3,0,2026-01-15 16:10:34,21,update heran gw,Neutral,0
Grab,Mantapp,5,0,2026-01-15 16:07:12,7,mantapp,Positive,0
Grab,sangat membantu,5,0,2026-01-15 15:46:59,15,bantu,Positive,0
Grab,untuk pembatalan grab food terlalu lama jangka waktu pesanannya maksimal 15 menit jika tidak ada driver yang klaim otomatis batalkan,1,0,2026-01-15 15:29:54,132,batal grab food jangka pesan maksimal menit driver klaim otomatis batal,Negative,0
Grab,ok,5,0,2026-01-15 15:24:02,2,ok,Positive,0
Grab,mantap,5,0,2026-01-15 15:21:58,6,mantap,Positive,0
Grab,"Tolong Driver GrabFood nya itu diedukasi bahwa tidak setiap panggilan mereka ke pelanggan itu bisa masuk. Tiba-tiba datang dengan marah-marah karena saya ditelpon berkali-kali tapi tidak diangkat, katanya. Padahal di HP saya tidak ada panggilan masuk sama sekali dari driver GrabFood.",1,7,2026-01-15 15:13:02,284,tolong driver grabfood nya edukasi panggil langgan masuk tibatiba marahmarah telpon berkalikali angkat hp panggil masuk driver grabfood,Negative,0
Grab,banyak banget iklannya ditiap aplikasi bikin bt,1,1,2026-01-15 15:08:49,47,banget iklan tiap aplikasi bikin bt,Negative,0
Grab,lambat pengiriman makanan sangat lambat keburu dingin apk sampah buat mengirim makanan,1,0,2026-01-15 14:44:15,86,lambat kirim makan lambat keburu dingin apk sampah kirim makan,Negative,1
Grab,mantap sangat membantu,5,0,2026-01-15 14:37:42,22,mantap bantu,Positive,0
Grab,sangat nyaman,5,0,2026-01-15 14:28:35,13,nyaman,Positive,0
Grab,cepat sampai tujuan,5,0,2026-01-15 14:21:41,19,cepat tuju,Positive,0
Grab,alhamdulillah cukup membantu😊👍🙏,5,0,2026-01-15 14:07:15,31,alhamdulillah bantu,Positive,0
Grab,terbaik,5,0,2026-01-15 13:54:22,7,baik,Positive,0
Grab,Baik 😇,5,0,2026-01-15 13:53:09,6,,Positive,0
Grab,sangat membantu,5,0,2026-01-15 13:50:44,15,bantu,Positive,0
Grab,"murah"", banyak promo",5,0,2026-01-15 13:49:44,20,murah promo,Positive,0
Grab,bagus,5,0,2026-01-15 13:37:53,5,bagus,Positive,0
Grab,oke juga,5,0,2026-01-15 12:58:16,8,oke,Positive,0
Grab,ribet,3,0,2026-01-15 12:56:09,5,ribet,Neutral,0
Grab,Setiap hujan pesen grab car susah minta ampun,1,0,2026-01-15 12:51:24,45,hujan sen grab car susah ampun,Negative,0
Grab,"tolong pemetaan peta nya dibenerin dong, kita udah set sesuai lokasi malah di geser kemana jadinya customer yg di omelin driver hadeh",2,0,2026-01-15 12:42:32,133,tolong meta peta nya dibenerin udah set sesuai lokasi geser mana customer yg omelin driver hadeh,Negative,0
Grab,"Saya kecewa dengan driver grab roda 2 , sayang sekali grab yang kena imbasnya gara2 driver yang ugal2an kebut2an sampe saya kecelakaan dan harus dijahit dibagian kepala karena bocor saat berangkat kerja menggunakan grab , seharusnya jangan diterima pihak2 driver yang gak bener suka kebut2an dan TIDAK BERTANGGUNG JAWAB LEBIH MENTINGIN DIRINYA DARIPADA PENUMPANG YANG UDAH JELAS PARAH DAN KEPALA BOCOR, MALAH RIBUT NGURUSIN DIRINYA SENDIRI DAN MOTORNYA.",1,0,2026-01-15 12:11:07,453,kecewa driver grab roda sayang grab kena imbas gara driver ugalan kebut sampe celaka jahit bagi kepala bocor berangkat kerja grab terima driver gak bener suka kebut tanggung mentingin tumpang udah parah kepala bocor ribut ngurusin motor,Negative,2
Grab,"dpt driver grab foodnya lama banget, mau ngebatalin nggak bisa,,, harus nunggu 1jam hiksssss",3,0,2026-01-15 12:10:13,92,dpt driver grab foodnya banget ngebatalin nggak nunggu jam hiksssss,Neutral,0
Grab,bagus banget,5,0,2026-01-15 12:07:06,12,bagus banget,Positive,0
Grab,Good,5,0,2026-01-15 11:04:17,4,good,Positive,0
Grab,supirnya amanah dan jujur,5,0,2026-01-15 11:03:59,25,supirnya amanah jujur,Positive,0
Grab,"Klo utk grabfood sy puas, tetapi utk grab bike/car sy kecewa krn kode promonya tidak bisa digunakan padahal saat itu sangat lumayan utk mengurang²i ongkos antar anak sekolah setiap harinya. Sedangkan temen² sy bs pke kode itu..kenapa ko sy ga bs y??",5,39,2026-01-15 11:01:40,249,klo utk grabfood sy puas utk grab bikecar sy kecewa krn kode promonya lumayan utk kurang i ongkos anak sekolah hari temen sy bs pke kode itukenapa ko sy ga bs y,Positive,1
Grab,sangan bagus,5,0,2026-01-15 10:54:24,12,sangan bagus,Positive,0
Grab,sangat membantu,1,0,2026-01-15 10:39:18,15,bantu,Negative,0
Grab,Sangat baikkkk,5,0,2026-01-15 10:33:58,14,baikkkk,Positive,0
Grab,memuaskan,5,0,2026-01-15 10:28:27,9,muas,Positive,0
Grab,baik,5,0,2026-01-15 10:28:15,4,,Positive,0
Grab,ok lah,5,0,2026-01-15 10:24:03,6,ok,Positive,0
Grab,sangat memuaskan,5,0,2026-01-15 10:15:57,16,muas,Positive,0
Grab,driver ojolnya sat set dan humble,5,0,2026-01-15 10:10:01,33,driver ojolnya sat set humble,Positive,0
Grab,"lebih mudah, dan sangat membantu",5,1,2026-01-15 10:04:55,32,mudah bantu,Positive,0
Grab,Dijemput Naik Grab Taxi Online Member Eka Yuanita Cantik Sekali Sudah Dibayar Semuanya Lunas Pembelian Tiket Pesawat Singapore Airlines Hotel Ritz Carlton Singapore Pasport Singapore NPWP Singapore Dollar Terimakasih 💌,5,0,2026-01-15 09:56:02,218,jemput grab taxi online member eka yuanita cantik bayar lunas beli tiket pesawat singapore airlines hotel ritz carlton singapore pasport singapore npwp singapore dollar terimakasih,Positive,0
Grab,top,5,0,2026-01-15 09:55:53,3,top,Positive,0
Grab,terima kasih 🙏,5,0,2026-01-15 09:53:16,14,terima kasih,Positive,0
Grab,sangget baik trimakasi,5,0,2026-01-15 09:51:13,22,sangget trimakasi,Positive,0
Grab,sangat baik,5,0,2026-01-15 09:50:20,11,,Positive,0
Grab,mantap boss,5,0,2026-01-15 09:48:24,11,mantap boss,Positive,0
Grab,harga murah,5,0,2026-01-15 09:43:34,11,harga murah,Positive,0
Grab,ok,5,0,2026-01-15 09:35:06,2,ok,Positive,0
Grab,driver ramah.dan sopan,5,0,2026-01-15 09:25:16,22,driver ramahdan sopan,Positive,0
Grab,mantap...tetap semangat,5,0,2026-01-15 09:24:24,23,mantaptetap semangat,Positive,0
Grab,mantappo grab,5,0,2026-01-15 09:19:35,13,mantappo grab,Positive,0
Grab,ya bagus,5,0,2026-01-15 09:16:24,8,ya bagus,Positive,0
Grab,"top banget, makasih",5,0,2026-01-15 08:43:02,19,top banget makasih,Positive,0
Grab,cukup baik,2,0,2026-01-15 08:21:39,10,,Negative,0
Grab,keren,5,0,2026-01-15 08:05:30,5,keren,Positive,0
Grab,Terima kasih grep 🤭 memudahkan saya untuk bepergian dan makan 💕,5,0,2026-01-15 07:33:05,63,terima kasih grep mudah pergi makan,Positive,0
Grab,ok,5,0,2026-01-15 07:30:45,2,ok,Positive,0
Grab,grap sangat bagus pelayanannya,5,0,2026-01-15 07:15:46,30,grap bagus layan,Positive,0
Grab,terima kasih,5,0,2026-01-15 07:05:49,12,terima kasih,Positive,0
Grab,sangat membantu banget,5,0,2026-01-15 07:03:50,22,bantu banget,Positive,0
Grab,setelah update aplikasi jadi suka keluar otomatis ketika pesanan dilakukan,1,3,2026-01-15 07:02:43,74,update aplikasi suka otomatis pesan,Negative,0
Grab,"aman, nyaman kondusif 👍👍👍 mantaffffffffff",5,0,2026-01-15 06:43:52,41,aman nyaman kondusif mantaffffffffff,Positive,0
Grab,"beli paket data di aplikasi grab , tgl 14 jan 2026 , jam 11 siang, sampai saat ini,paket data ga juga masuk, sdh chat by ig grabid",2,0,2026-01-15 06:15:34,130,beli paket data aplikasi grab tgl jan jam siang inipaket data ga masuk sdh chat by ig grabid,Negative,1
Grab,No Tak bisa daftar Grab,1,0,2026-01-15 06:06:23,23,no daftar grab,Negative,0
Grab,grab hebat,5,0,2026-01-15 05:22:24,10,grab hebat,Positive,0
Grab,enak naik grab. aman nyaman dan murah,5,1,2026-01-15 05:01:01,37,enak grab aman nyaman murah,Positive,0
Grab,oke,5,0,2026-01-15 04:55:08,3,oke,Positive,0
Grab,"murah cepat dan sangat bisa diandalkan ,,sukses untuk semua driver grab",5,1,2026-01-15 04:22:01,71,murah cepat andal sukses driver grab,Positive,0
Grab,aplikasi yg sangat bagus,5,0,2026-01-15 04:18:49,24,aplikasi yg bagus,Positive,0
Grab,omg Posistion always problem,1,0,2026-01-15 03:55:25,28,omg posistion always problem,Negative,0
Grab,ramah dan bersahabat thanks.,5,0,2026-01-15 03:31:58,28,ramah sahabat thanks,Positive,0
Grab,good,5,0,2026-01-15 03:30:40,4,good,Positive,0
Grab,ok,5,0,2026-01-15 03:22:22,2,ok,Positive,0
Grab,mau cancel pesanan aja di persulit pemaksaan bgt,1,0,2026-01-15 03:19:01,48,cancel pesan aja sulit paksa bgt,Negative,0
Grab,"AQ suka dengan aplikasi ini, membantu buat keperluan kita, pesan bisa secara online, semangat bagi pejuang nafkah",5,0,2026-01-15 03:08:13,113,aq suka aplikasi bantu perlu pesan online semangat juang nafkah,Positive,0
Grab,oke,5,0,2026-01-15 02:49:21,3,oke,Positive,0
Grab,sangat membantu,5,0,2026-01-15 02:48:32,15,bantu,Positive,0
Grab,"tolong dong grab,kenapa akhir² ini susah bgt dapet driver..padahal kondisi cuaca aman,klo hujan sih wajar aja lama dapet nya.sampe berulang² pesan ttp gk dapet².pdhl urgent banget",5,0,2026-01-15 02:46:33,179,tolong grabkenapa akhir susah bgt dapet driverpadahal kondisi cuaca amanklo hujan sih wajar aja dapet nyasampe ulang pesan ttp gk dapet pdhl urgent banget,Positive,0
Grab,ok,3,0,2026-01-15 02:44:31,2,ok,Neutral,0
Grab,keren,5,0,2026-01-15 02:37:30,5,keren,Positive,0
Grab,sangat ramah,5,0,2026-01-15 02:30:49,12,ramah,Positive,0
Grab,coba dulu,5,0,2026-01-15 02:26:01,9,coba,Positive,0
Grab,"baik, layanan standart baik",5,0,2026-01-15 02:18:41,27,layan standart,Positive,0
Grab,"kenapa sekarang toko yang dekat ada ongkir nya ya padahal kemarin ngga ada ongkir, grab pliss gue mau hemat",5,0,2026-01-15 02:15:45,107,toko ongkir nya ya kemarin ngga ongkir grab pliss gue hemat,Positive,0
Grab,selalu bisa di andalkan untuk bepergian.,5,0,2026-01-15 02:13:01,40,andal pergi,Positive,0
Grab,"saya seorang mitra grab driver ,aplikasi ini tolong diperbaiki sistem keamanannya,karena banyak seorang penipu memanfaatkan aplikasi ini untuk membuat kerugian kepada driver .",1,0,2026-01-15 02:02:53,175,mitra grab driver aplikasi tolong baik sistem keamanannyakarena tipu manfaat aplikasi rugi driver,Negative,0
Grab,semua jadi mudah,5,0,2026-01-15 01:59:15,16,mudah,Positive,0
Grab,mudah,5,0,2026-01-15 01:48:58,5,mudah,Positive,0
Grab,driver nya harus d seleksi.. udh janji oke ambil orderan tiba tiba cancel.udh waktu mepet d cancel.,5,0,2026-01-15 01:01:40,99,driver nya d seleksi udh janji oke ambil order canceludh mepet d cancel,Positive,0
Grab,"terlalu payah driver suka batalin , klu gini tolong kash denda ke driver yang suka pembatalan ya",1,0,2026-01-15 00:46:20,96,payah driver suka batalin klu gin tolong kash denda driver suka batal ya,Negative,0
Grab,aplikasi yg sangat bagus,5,0,2026-01-15 00:40:21,24,aplikasi yg bagus,Positive,0
Grab,"cepat,ramah dan selamat 👍👍👍",5,0,2026-01-15 00:35:31,27,cepatramah selamat,Positive,0
Grab,Grab top banget tarif murah 👍,5,0,2026-01-15 00:15:19,29,grab top banget tarif murah,Positive,0
Grab,beberapa pengendara tidak ramah,1,0,2026-01-14 23:57:47,31,kendara ramah,Negative,0
Grab,ada yang dekat pasti d pilih yang jauh ada yang dekat pasti dikasih yang jauh mapnya kalo ada yang sudah kenapa harus yang mudah?,1,1,2026-01-14 23:29:56,129,d pilih kasih map kalo mudah,Negative,0
Grab,aplikasi yang ga butuh uang lama banget udah 1 jam nunggu ga ada yang mau nganter,1,1,2026-01-14 23:27:13,81,aplikasi ga butuh uang banget udah jam nunggu ga nganter,Negative,2
Grab,"kenapa skarang skarang susah nyari driver grab dari rumah ke tempat tujuan GK ada ,dari tempat tujuan kerumah banyak sekalinya dapat agak sedeng grabnya",2,2,2026-01-14 23:26:15,152,skarang skarang susah nyari driver grab rumah tuju gk tuju rumah sekali sedeng grabnya,Negative,0
Grab,Sangat membantu,5,0,2026-01-14 23:11:55,15,bantu,Positive,0
Grab,nyaman,5,0,2026-01-14 21:12:08,6,nyaman,Positive,0
Grab,cepat dan ramah pegawai grabnya,5,0,2026-01-14 18:47:48,31,cepat ramah pegawai grabnya,Positive,0
Grab,siap 🙂😊,5,0,2026-01-14 18:43:55,7,,Positive,0
Grab,mantap,5,0,2026-01-14 18:25:31,6,mantap,Positive,0
Grab,"easy to understand and comprehend application, the best!",5,0,2026-01-14 17:57:40,56,easy to understand and comprehend application the best,Positive,0
Grab,ok,5,0,2026-01-14 17:55:09,2,ok,Positive,0
Grab,sangat mantap,5,0,2026-01-14 17:34:21,13,mantap,Positive,0
Grab,"anjay ongkir nya mahal"",,,,,giliran bayar ke driveer nya 6000 parah grab",1,0,2026-01-14 17:02:13,72,anjay ongkir nya mahalgiliran bayar driveer nya parah grab,Negative,1
Grab,keren,5,0,2026-01-14 16:13:16,5,keren,Positive,0
Grab,sipokeh,5,0,2026-01-14 13:57:48,7,sipokeh,Positive,0
Grab,ok sesui waktu tepat waktuu ok bgt,5,0,2026-01-14 13:52:04,34,ok sesui waktuu ok bgt,Positive,0
Grab,baik,5,0,2026-01-14 13:48:06,4,,Positive,0
Grab,mantap,5,0,2026-01-14 13:48:02,6,mantap,Positive,0
Grab,apklikasi bdo 2 kali grab food di toko gada pesanan tiwas ditungguin ga dtg dtg ga bs dicancel jg,1,0,2026-01-14 13:39:43,97,apklikasi bdo kali grab food toko gada pesan tiwas ditungguin ga dtg dtg ga bs dicancel jg,Negative,2
Grab,ok,5,0,2026-01-14 13:38:21,2,ok,Positive,0
Grab,keren,5,0,2026-01-14 13:26:05,5,keren,Positive,0
Grab,oke,5,0,2026-01-14 13:24:24,3,oke,Positive,0
Grab,sangat baik,5,0,2026-01-14 13:17:20,11,,Positive,0
Grab,mohon untuk aplikasi grab nya bisa bersahabat dengan teman-teman disabilitas netra agar bisa dapat terbaca oleh aplikasi pembaca layar kami teman-teman tuna netra seperti dulu,5,0,2026-01-14 12:55:45,175,mohon aplikasi grab nya sahabat temanteman disabilitas netra baca aplikasi baca layar temanteman tuna netra,Positive,0
Grab,lebih mudah dn praktis udah ga bingung lagi..klau mau ke mana2,5,0,2026-01-14 12:41:18,62,mudah dn praktis udah ga bingung lagiklau,Positive,1
Grab,mudah di akses,5,0,2026-01-14 12:37:49,14,mudah akses,Positive,0
Grab,grab suarabaya ngk ada yang ramah ditanya baik baik nylolot tiba tiba di cencel jadi malas mau pake grab lagi,1,0,2026-01-14 12:15:31,109,grab suarabaya ngk ramah nylolot cencel malas pake grab,Negative,0
Grab,"pengemudinya payah-payah. 2x order udah nunggu lama. yg satu cancel, yg satu sengaja lama ngulur waktu biar dicancel",1,0,2026-01-14 11:58:08,116,mud payahpayah x order udah nunggu yg cancel yg sengaja ngulur biar dicancel,Negative,0
Grab,"huhh halo grab, gni ya, jjur aja sjauh ini aku bolak balik pke grab emng udh bgus bgt , cmn klo lgi pnting atau buru buru suka susah bgt nyari ojol yang nyangkut dn itu sering bgt trjdi, maaf ya sblmnya udah ksih rating jelek, but mksih ya grab karna udh hadir mempermudah hidup aku, aku harap semakin ksni grab bisa makin berkembang jadi lbih baik, thank you so much grabylovee❤️❤️",4,0,2026-01-14 11:58:06,382,huhh halo grab gni ya jjur aja sjauh bolak pke grab emng udh bgus bgt cmn klo lgi pnting buru buru suka susah bgt nyari ojol nyangkut dn bgt trjdi maaf ya sblmnya udah ksih rating jelek but mksih ya grab karna udh hadir mudah hidup harap ksni grab kembang lbih thank you so much grabylovee,Positive,1
Grab,iklan jelek,1,0,2026-01-14 11:39:47,11,iklan jelek,Negative,1
Grab,lambat tidak bisa di percaya,1,0,2026-01-14 11:34:23,28,lambat percaya,Negative,0
Grab,"heran aja sih, ini pengemudinya niat ga si buat nyari penumpang? udah ditungguin lama, udah dikonfirmasi, eh tiba2 dibatalin. siapa coba ga kesel udah nunggu lama? ga respek deh",1,0,2026-01-14 11:33:37,177,heran aja sih mud niat ga si nyari tumpang udah ditungguin udah konfirmasi eh dibatalin coba ga kesel udah nunggu ga respek deh,Negative,3
Grab,kasih bintang 4 dulu,4,0,2026-01-14 11:25:26,20,kasih bintang,Positive,0
Grab,top markotop pelayanan ya,5,0,2026-01-14 11:11:35,25,top markotop layan ya,Positive,0
Grab,saran sebaikx aplikasi grab juga dibuat kan fitur riwayat penggunaan grab (semua jenis) agar sewaktu waktu bisa dilacak kembali historyx. Sprti utk mengetahui brpa biaya yg kita keluarkan pada saat tertentu di waktu lampau (sebagai bukti transport),5,3,2026-01-14 11:06:20,248,saran sebaikx aplikasi grab fitur riwayat guna grab jenis lacak historyx sprti utk brpa biaya yg keluar lampau bukti transport,Positive,0
Grab,ok,5,0,2026-01-14 10:53:50,2,ok,Positive,0
Grab,sangat membantu,5,0,2026-01-14 10:53:45,15,bantu,Positive,0
Grab,sangat baik,5,0,2026-01-14 10:39:44,11,,Positive,0
Grab,sangat baik,5,0,2026-01-14 10:25:49,11,,Positive,0
Grab,bagus dan sangat memudahkan kita,5,0,2026-01-14 10:11:31,32,bagus mudah,Positive,0
Grab,bersemngat,5,0,2026-01-14 10:08:35,10,bersemngat,Positive,0
Grab,good,5,0,2026-01-14 10:06:51,4,good,Positive,0
Grab,ok,5,0,2026-01-14 09:52:17,2,ok,Positive,0
Grab,aplikasi ini sangat bagus,1,0,2026-01-14 09:51:29,25,aplikasi bagus,Negative,0
Grab,"padahal di situ ada driver nya tpi di respon wkwk, sok""bgt drivernya",4,0,2026-01-14 09:35:44,68,situ driver nya tpi respon wkwk sokbgt drivernya,Positive,0
Grab,apk gajelas,1,0,2026-01-14 09:14:31,11,apk gajelas,Negative,0
Grab,"ngga bgt si sm grab skrg, promo kan dari aplikasinya knp bnyk driver yg nolakkk 👎👎",1,0,2026-01-14 09:12:38,82,ngga bgt si sm grab skrg promo aplikasi knp bnyk driver yg nolakkk,Negative,0
Grab,ok,5,0,2026-01-14 09:11:00,2,ok,Positive,0
Grab,tolong lebih di monitor driver drivernya,1,0,2026-01-14 09:01:45,40,tolong monitor driver drivernya,Negative,0
